gene_id,pLI,mis_z,lof_z,Num_coding_exons,LOEUF,Mis.OEUF,GTEx_mean_expression,Num_tissues_expressed,Num_paralogs,Num_interaction_partners,Num_transcript_isoforms,MetaLR_score,CADD_raw,DANN_score,Genic_phastCons100way,Genic_phastCons30way,sHet,GO_embryo_dev,Promoter_CpG_density,Promoter_phastCons100way,Exonic_phastCons100way,PPI_degree,Tissue_specificity_tau,Num_enhancers,H3K4me3,H2AZ,H3K27me3,H3K9ac,Presence_pathogenic_SNVs,CRISPR_HAP1_KO_qvalue,Percent_pathogenic_SNVs
ENSG00000147588,-0.66051505,-0.5320296,-0.59646121,-0.62089097,0.76015049,0.81184635,0.00549428,0.42378236,0.37848549,-0.17131892,-0.70214854,-0.53808014,0.62801969,0.40138754,0.54811413,0.84121307,0.89442744,0,-2.54246694,-0.46794231,-0.45790807,-0.69776,0.68672843,-1.60855383,-0.89433194,-2.10649553,0.12743029,-1.0009989,1,0.45579937,0.04166667
ENSG00000154493,-0.68372146,-0.95769115,-0.77793723,-0.11154937,0.57086741,0.67482959,-0.06349096,0.02193397,-0.24190265,-0.25214624,0.11850045,-0.88716911,-1.27444701,-0.48892696,-1.42656165,-1.35336347,-0.80603789,0,0,0,0,-0.69776,0.52267143,-1.60855383,-0.28803167,-0.40091716,0.77423022,-0.38654315,1,-0.00653867,0.01369863
ENSG00000119899,-0.68372146,-0.05518907,-0.42370448,0.09218727,0.23707789,-0.04762238,-0.04484233,0.42378236,-0.24190265,-0.25214624,-0.70214854,-0.10954882,0.34753988,-0.02961563,0.68908765,0.37042884,-0.79042581,0,1.14432129,-1.16336162,0.7675081,-0.69776,0.03493695,0.75985354,0.42608656,0.66406766,-1.33522857,0.38503238,1,0.45579937,0.25060827
ENSG00000003249,-0.68354754,-0.4443712,-0.89358346,-0.62089097,1.22826994,0.49629261,-0.05132145,0.42378236,-0.24190265,-0.25214624,-0.11597069,-0.65286216,-0.61326907,0.13339948,-0.51947904,-1.27104076,-0.79523755,0,0,0,0,-0.69776,-0.03892417,0.80767233,0.47788889,0.75012643,0.68725124,0.62610702,0,0.45579937,0
ENSG00000183283,0.31240026,0.15593766,-0.0376232,-0.62089097,-0.45085417,-0.41300039,0.11206391,0.42378236,-0.24190265,2.57681014,0.82191388,-0.44204589,0.54906617,0.97649982,0.96724825,1.05504582,0.89083726,0,0.20982906,0.21759255,1.2653952,3.51257566,-0.96653163,0.7579057,0.44683199,0.32821938,-0.86603891,0.46929811,0,0.45579937,0
ENSG00000102595,-0.68372146,-0.62508831,-0.56826227,2.94450021,0.26760742,0.31360361,-0.05360807,0.42378236,-0.24190265,-0.25214624,0.58744274,-0.6466404,0.22322012,-0.04726156,0.5280476,0.44331418,0,0,1.08668606,0,0.45157642,-0.69776,-0.88565549,0.43072216,0.15170837,0.48314353,0.67719504,-0.02405611,1,0.45579937,0.02150538
ENSG00000132406,-0.68317384,-0.31363931,-0.938997,-0.62089097,1.4012706,0.37173193,-0.03146765,0.42378236,-0.24190265,3.06177409,-0.70214854,1.02127672,-0.38298479,-0.21987765,-0.05427476,-0.05723725,-0.75967835,0,0.87338567,-0.73035868,0.05799975,2.88575752,-1.22512801,0.73997329,0.2817509,0.40692312,0.30270483,0.25141063,0,0.45579937,0
ENSG00000205497,-0.67299252,-1.71768677,-1.37202393,-0.92649592,2.01186118,2.08651736,-0.06492345,-3.19285314,8.19537611,-0.25214624,-0.81938411,-0.47153261,-0.98880494,0.2374182,-2.08520555,-1.90460903,-0.54922812,0,0,0,0,-0.69776,2.05515664,-1.60855383,-4.63286126,-4.4740437,-0.56749451,-3.09212564,0,0.45579937,0
ENSG00000124493,2.03622848,1.47488357,1.3453469,-0.00968105,-1.30771628,-0.95691538,-0.04817993,0.42378236,-0.24190265,-0.25214624,0.70467831,1.54359518,0.37025294,0.56017525,0.47615889,0.47780789,1.01887717,0,0.80266998,0.99272522,0.86166229,-0.69776,1.54517873,0.39192223,0.36518944,0.32921822,1.74161496,0.28564887,1,0.45579937,0.05
ENSG00000221968,-0.67678265,1.18665516,0.39549026,0.19405559,-0.62181953,-1.26001305,0.01850105,0.42378236,0.00625261,-0.25214624,0.58744274,0.19616488,0.45167052,0.419418,0.08565555,0.46554209,-0.70174383,0,0,0,0,-0.08602718,-0.45707945,0.51997105,0.44947747,0.41704409,0.20997657,0.50273584,0,0.45579937,0
ENSG00000163590,0.61143671,0.99263885,0.29358719,-0.62089097,-0.7988908,-1.23094889,-0.05580732,0.42378236,-0.24190265,-0.25214624,-0.35044183,-0.93583118,0.9401304,0.78345966,1.03617451,0.99345133,-0.63959346,0,1.58129667,0.80683367,0.8584212,-0.69776,-0.51868677,0.64492984,0.66389004,0.60045018,0.67188192,0.55344699,1,0.45579937,0.03333333
ENSG00000167759,-0.67127713,-0.31114614,-0.4414179,-0.51902265,0.36326661,0.25132326,-0.04549022,0.42378236,-0.24190265,-0.25214624,0.11850045,0.86965762,-0.59336083,-0.70150983,-1.05390286,-0.37858705,-0.24041284,0,-1.09052684,-0.40098309,-2.50772086,-0.69776,1.5830274,-0.15141361,-0.43772836,-0.27728158,1.16228611,-0.92709153,0,0.45579937,0
ENSG00000267060,-0.66958337,-0.45849913,-0.40705997,-0.41715433,0.29406634,0.59178914,-0.05885654,0.42378236,-0.24190265,-0.25214624,-0.23320626,-0.46863459,1.20897432,0.91014456,0.75982856,0.9784312,-0.76383462,0,0,0,0,-0.69776,0.93091158,-1.60855383,0.41178188,0.33984025,-0.97699413,0.46085305,0,0.45579937,0
ENSG00000147789,-0.68372089,-0.4328607,-0.06566945,-0.62089097,-0.12317055,0.2762354,-0.05202229,0.42378236,-0.24190265,-0.25214624,1.17362059,-0.79185811,-0.7388346,-0.11376103,-1.91102451,-0.54704158,-0.64783151,0,0,0,0,-0.69776,-1.1676494,0.9286554,0.5980665,0.38158484,0.34348457,0.65999787,0,0.45579937,0
ENSG00000187180,-0.48653762,-2.01220634,-1.41537599,-0.92649592,2.0301789,3.7473265,-0.05420415,-2.99192895,1.86741704,3.06177409,-0.81938411,-1.39358394,-1.35003889,-1.8463456,-0.73097001,-1.71747281,-0.72207827,0,-3.0168107,-1.28612019,-2.19563844,3.22307471,2.23441761,-1.60855383,-1.38398193,-2.50969441,0.74221731,-3.72633132,0,0.45579937,0
ENSG00000011258,2.05520927,2.06866049,1.80044943,0.49966055,-1.73105909,-1.90772861,-0.05140254,0.42378236,-0.24190265,-0.25214624,-0.11597069,-0.47590562,1.33528672,0.82465266,1.11205801,1.09894422,4.03564341,1,1.29199919,2.1887444,0.82706667,-0.69776,-0.66459752,0.2554741,0.73761602,0.58809948,-0.99786365,0.7642971,0,0.45579937,0
ENSG00000186440,-0.68356024,-0.47348918,-1.26537184,-0.92649592,1.87549595,0.45062036,-0.06492345,-3.19285314,1.86741704,-0.25214624,-0.81938411,-1.26113318,-0.88668191,-0.95922797,-1.67859837,0.04001367,0,0,0,0,0,-0.69776,2.33124566,-1.60855383,-2.11251787,-0.94271946,0.26406087,-2.63685759,0,0.45579937,0
ENSG00000225523,0,0,0,0,0,0,-0.06381823,-2.32218163,3.72858147,-0.25214624,-0.81938411,0,0,0,0,0,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000113430,-0.65215528,-0.76631557,0.05883349,-0.51902265,-0.39386571,0.6208533,-0.06135457,-0.24596496,0.13033024,-0.25214624,0.00126488,0.49800741,-0.30663511,-0.23728299,0.20405258,-0.24903094,-0.37645245,0,0,0,0,-0.08602718,1.24407442,0.01535466,0.29639655,0.32852561,1.76744036,-0.18740742,0,0.45579937,0
ENSG00000205038,-0.68372146,-1.16802565,-0.69436858,6.91736467,0.26353681,0.39249204,-0.06119458,0.42378236,-0.24190265,-0.25214624,-0.4676774,1.39849612,0.18366531,0.02824267,0.44696876,0.51772157,0,0,-1.30066673,-1.15570914,-0.03180789,-0.69776,0.96952362,-0.0065144,-0.36533834,0.36474816,0.8023814,-0.44030659,0,0.45579937,0
ENSG00000144815,-0.64691297,-0.26664977,0.30595605,-0.51902265,-0.60960772,0.15167472,-0.05396246,0.42378236,-0.24190265,-0.00966427,-0.11597069,-0.99794721,0.44366016,0.3783982,0.64849021,0.89453543,0.20602113,0,0,0,0,0.88354728,-0.48715974,0.73588644,0.39713207,0.75374208,-0.46341156,0.39138827,0,0.45579937,0
ENSG00000139354,-0.68372146,-0.71091451,-0.60144948,-0.21341769,0.39583144,0.50874868,-0.0616195,0.42378236,-0.24190265,-0.09049159,0.11850045,-0.41619377,-0.35845641,-0.51533383,-0.41796275,-0.50695863,-0.79333073,0,0,0,0,0.27181181,-0.23243174,0.41390124,0.29253283,0.77554968,0.57881773,0.21439703,0,0.45579937,0
ENSG00000151611,-0.68372146,-0.35218626,-0.87883246,-0.41715433,0.73776217,0.25962731,-0.06153407,0.42378236,-0.24190265,-0.25214624,0.58744274,2.43502494,0.4349499,0.55354656,0.48729709,0.67062469,-0.81023885,0,0.86787166,-1.33107852,0.88154335,-0.69776,-0.15454757,0.39192223,0.40445394,0.57969435,-0.07411101,0.39088579,1,0.45579937,0.20095694
ENSG00000212722,-0.68341758,-1.71256064,-1.57576897,-0.92649592,2.04646132,2.26920637,-0.06491916,-3.05890368,3.23227096,-0.25214624,-0.70214854,-0.9575604,-1.1695023,-0.9782888,-2.06037989,-1.15547243,0,0,-2.36098819,-0.79859331,-3.90056781,-0.69776,2.30840266,-1.60855383,-1.88370665,-1.05329933,0.07848769,-1.77148308,0,-0.00653867,0
ENSG00000080345,2.05520927,-0.9309343,3.42779346,2.53702694,-1.65778822,0.38834002,-0.05418371,0.42378236,-0.24190265,-0.25214624,0.47020717,-0.57113594,-0.27861689,-0.41087832,-0.25643546,-0.00484035,1.5245566,0,1.04902706,-0.5275679,0.66907169,-0.69776,-0.96826328,0.66950316,0.30605604,0.32205465,-1.10479701,0.35621718,1,-2.3448007,0.18945022
ENSG00000183389,-0.6606813,-0.93819632,-0.59864994,-0.92649592,0.76625639,0.94471108,-0.06492018,-3.05890368,8.19537611,-0.25214624,-0.4676774,-1.11426062,-0.60628597,-0.03631936,-2.01115659,-0.16603908,-0.73423424,0,-2.62233848,-0.80401382,-2.7331375,-0.69776,1.19312994,-1.60855383,-4.63286126,-4.4740437,0.62486844,-1.82664863,0,0.45579937,0
ENSG00000085231,-0.6837203,0.18667114,-1.35865233,-0.92649592,1.84496642,-0.40884837,-0.03498098,0.42378236,-0.24190265,-0.00966427,-0.35044183,0.22306056,0.48691102,0.51570028,0.82520827,0.91320211,0,0,1.32615542,-0.86427711,-0.65848803,-0.69776,-1.12134672,0.69049712,0.57783051,0.47429303,-1.34535399,0.67400816,0,-2.3448007,0
ENSG00000124074,-0.68372139,-0.78799289,-0.83897217,-0.31528601,0.83749196,0.73710994,-0.01580177,0.42378236,-0.24190265,12.11443449,-0.11597069,-0.37557302,-0.16469215,0.08831997,0.26313127,-0.39023547,-0.79970665,0,0,0,0,3.90943811,-0.45747876,0.49930783,0.50831417,0.50598749,-0.08823412,0.6288179,0,0.45579937,0
ENSG00000163288,2.00360781,1.45018493,0.96323588,-0.11154937,-1.26497494,-1.47176621,-0.06418602,-0.78176281,0.25440786,-0.25214624,-0.35044183,1.81675418,1.0389701,0.53269481,1.00794541,0.83662258,3.22448564,0,-0.32761312,1.17638479,1.08199949,-0.69776,0.65069546,0.2492713,0.15642487,0.434161,0.90977942,-0.05121765,1,0.36776254,0.03468208
ENSG00000211930,0,0,0,0,0,0,-0.06291256,-2.65705529,-0.24190265,-0.25214624,-0.81938411,0,0,0,0,0,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000144485,-0.45391148,-0.20741965,-0.58419416,-0.62089097,0.92093934,0.13506662,-0.04674078,0.42378236,-0.24190265,-0.09049159,0.11850045,0.28265412,-0.2317786,0.11615437,-0.89877149,-0.04029934,0,0,1.15845563,0.50870572,0.59993296,0.72264183,-0.04790447,0.81286792,0.4088362,0.54913267,0.9368279,0.29008695,0,0.45579937,0
ENSG00000169604,2.01771331,0.57151936,1.26298969,0.80526551,-1.27718676,-0.5956894,0.00727856,0.42378236,-0.24190265,-0.25214624,0.35297159,0.65675214,0.90399675,0.41059209,0.70623303,0.66235204,0.0995968,0,0,0,0,-0.69776,-0.47557748,0.91524054,0.40670399,0.51048388,1.03079676,0.371041,1,0.45579937,0.07777778
ENSG00000175928,1.97293179,-0.33883502,0.74828252,-0.92649592,-1.23648072,0.19734697,-0.05898363,0.42378236,-0.24190265,-0.25214624,-0.58491297,-0.18851891,0.77128151,0.83982606,0.94303008,1.00009792,0.10075877,0,0,0,0,-0.08602718,0.01788129,0.33928838,0.60263407,0.17186688,0.82346283,0.34929661,0,0.45579937,0
ENSG00000064547,-0.58331774,0.82704926,-0.18065397,-0.8246276,-0.11909995,-0.94861134,-0.04798069,0.42378236,-0.24190265,-0.25214624,0.11850045,-0.10782594,0.27625657,0.54027178,0.34445685,0.56444089,-0.53297547,0,0,0,0,-0.69776,-0.26708227,0.7880756,0.28911488,-0.15216837,0.15637127,0.07568436,0,0.45579937,0
ENSG00000065989,2.00500467,1.2673529,1.22659574,0.49966055,-1.26293964,-0.90709111,-0.04544381,0.42378236,-0.24190265,-0.00966427,0.11850045,0.42571437,-0.22652751,0.32313967,-0.11705381,0.0020319,0.19392475,0,0,0,0,0.52570211,-0.17518067,0.82139236,0.60939348,0.77019171,1.42650493,0.61013147,1,0.45579937,0
ENSG00000112624,2.05520927,0.92234871,1.91726638,0.09218727,-1.7432709,-0.64966569,-0.04771036,0.42378236,-0.24190265,1.20274561,-0.58491297,-0.8465501,0.42112997,0.664546,0.84244175,0.91738832,0,0,2.30922722,3.34554462,0.41417178,2.03021923,-0.70709439,0.89144608,0.85525614,0.56456117,-0.77709633,0.85382683,0,0.45579937,0
ENSG00000163812,-0.60790512,1.00296878,0.24014153,-0.31528601,-0.5851841,-1.28907721,-0.03410821,0.42378236,-0.24190265,-0.17131892,0.35297159,-0.32038473,0.30086089,0.51823653,0.41370727,0.66229379,-0.5773388,0,0.91276772,-0.60919438,-0.81371905,-0.69776,-0.98470223,0.36400061,0.60448225,0.41834568,-1.00340328,0.6209282,0,0.45579937,0
ENSG00000163808,-0.68372146,0.6078683,0.47280831,2.53702694,-0.2798888,-0.40469634,-0.06272259,0.42378236,-0.24190265,-0.25214624,-0.11597069,0.1389035,0.53120846,0.40007809,0.61471907,0.79622833,0,0,0,0,0,-0.69776,1.06370351,0.51659428,0.48770149,0.37375117,-1.20249543,0.10591497,1,-1.43256539,0.03333333
ENSG00000186577,1.02580954,-0.97216082,-0.29747092,-0.72275928,0.0416889,1.48032203,-0.01214565,0.42378236,-0.24190265,-0.25214624,0.11850045,-1.26574019,-1.03161964,-0.79047933,-0.51487095,-0.28883826,0,0,0,0,0,-0.08602718,-0.65026023,0.34434381,0.45504236,0.41799879,-0.95527773,0.604952,0,0.45579937,0
ENSG00000186509,-0.68142262,-0.78134445,-0.90940847,-0.92649592,1.42569422,0.81599837,-0.06491688,-2.65705529,9.18799714,-0.25214624,-0.70214854,-1.12140906,-0.66573756,-0.48106,-1.81566649,-0.61452842,-0.48406854,0,0,0,0,-0.69776,1.98054438,-1.60855383,-1.52707305,-0.5789088,-0.19512092,-0.99365434,0,0.45579937,0
ENSG00000118242,-0.68372099,-0.06496755,-0.97421006,-0.51902265,1.14685786,-0.08083856,-0.05465916,0.42378236,-0.24190265,-0.17131892,-0.35044183,-0.424023,0.69441808,0.74694682,0.49811431,0.75579488,-0.75748849,0,0,0,0,-0.08602718,-0.36551267,0.66227506,0.19082029,0.11144119,-0.62220577,0.14140567,0,0.45579937,0
ENSG00000134108,-0.32878343,1.33298292,0.13900198,-0.31528601,-0.56686638,-2.38105922,0.03219432,0.42378236,-0.24190265,-0.00966427,-0.11597069,0.9712364,1.23259289,1.00403305,1.09808509,1.11709326,-0.01299489,0,1.0556212,-0.67328391,1.09335081,0.52570211,-1.19600727,0.73588644,0.44590692,0.3758231,-1.2451662,0.4381078,1,-0.96347708,0.03529412
ENSG00000167208,-0.68368643,0.17393348,-0.94881573,-0.72275928,1.27101128,-0.30919982,-0.06019076,0.35680762,-0.24190265,-0.09049159,-0.35044183,-0.443758,-0.67201566,0.20724808,-0.14812714,-0.77110001,-0.75461337,0,0,0,0,0.52570211,0.26271836,-0.60165605,0.10109503,-0.73708263,0.5483707,-0.28120412,0,0.45579937,0
ENSG00000204701,-0.65673176,-0.45369921,-0.55146506,-0.92649592,0.64820888,0.42986025,-0.06490062,-3.05890368,1.74333941,-0.25214624,-0.58491297,-1.24705792,-1.06795317,-0.41140777,-2.14935078,-1.2397271,0,0,-2.57739302,-1.31736783,-4.26236236,-0.69776,1.22926339,-1.60855383,-3.78920148,-4.45248924,0.49828635,-2.41486797,0,0.45579937,0
ENSG00000164082,-0.35452938,1.22867391,0.6904085,-0.51902265,-0.9006559,-0.84481077,-0.06246124,0.42378236,-0.24190265,0.23281771,0.00126488,2.15355944,0.73407679,0.57465385,0.85213326,0.9167776,0.5123933,0,-1.62748398,0.45035555,0.64461309,1.98916327,0.78641183,0.50976148,-0.21833796,-0.83963102,0.45998018,0.00471418,0,0.45579937,0
ENSG00000146281,-0.68353428,0.15106783,-0.32119061,-0.31528601,0.13124219,-0.28428768,-0.04536894,0.42378236,-0.24190265,0.87943631,-0.81938411,-0.44596331,0.51479312,0.21416219,0.57810077,0.5953491,-0.48323431,0,1.50767376,0.32759698,0.93671105,2.10700939,-0.59532391,0.46253911,0.39180291,0.52550444,0.38834735,0.33472001,0,0.45579937,0
ENSG00000150527,-0.68371863,-1.29036933,0.86637198,1.41647542,-0.71747872,0.94055906,-0.0486951,0.42378236,0.13033024,0.15199038,1.29085616,-0.14385165,-0.32009201,0.12961601,-0.10890106,0.09008718,-0.37393485,0,1.34391271,-0.16726353,0.46441318,-0.69776,-0.69597389,0.47014435,0.60673754,0.72949122,-0.62718773,0.54296656,1,0.45579937,0
ENSG00000282431,0,0,0,0,0,0,-0.06492345,-3.19285314,-0.24190265,-0.25214624,-0.81938411,0,0,0,0,0,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000099625,0.2656741,-0.82781362,0.18537246,-0.21341769,-0.68287859,0.68313364,-0.05899541,0.42378236,-0.24190265,0.31364503,-0.11597069,-0.6337415,-0.94081205,0.25580979,-0.63587303,-0.64526945,0,0,0,0,0,1.41849258,0.32393346,0.98671696,1.01309116,0.76050642,0.42330562,1.21095726,1,-0.00653867,0.02222222
ENSG00000197599,-0.68372146,-0.20668179,-0.6930757,0.70339719,0.4548552,0.08939437,-0.06031581,0.42378236,-0.24190265,-0.25214624,-0.4676774,-1.01470054,-0.86831323,-0.55833105,-2.02930536,-1.69057382,0,0,0,0,0,0,0.53200603,-1.60855383,-0.68745502,-4.4740437,-0.5089491,-0.71257975,1,-0.00653867,0
ENSG00000175701,0,0,0,0,0,0,-0.04499106,0.42378236,-0.24190265,-0.25214624,-0.58491297,0,-2.26130739,-3.30501137,-0.52162088,-0.95907366,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000124783,0.05743319,0.51474357,0.32397487,-0.21341769,-0.76225536,-0.84481077,-0.03703266,0.42378236,-0.24190265,-0.25214624,0.35297159,-0.50927457,0.89701554,0.53418936,0.69122934,0.62620827,-0.38160682,0,0.58131389,-0.97013645,1.05641376,-0.69776,-1.00938498,0.47389793,0.46615971,0.7142214,-0.33280554,0.52889992,0,-2.00003538,0
ENSG00000158869,1.13292912,-0.62424949,0.0190292,-0.51902265,-0.65234906,1.26026482,0.02751985,0.42378236,-0.24190265,2.33432816,-0.58491297,-0.95107946,-0.91306969,-0.52075824,-0.6730382,-0.22221348,-0.61560925,0,0,0,0,3.13584405,-0.24104508,-0.21882219,0.02099219,-1.77470123,-1.03658453,0.25079951,0,0.45579937,0
ENSG00000177732,1.66050196,0.77897236,0.05842629,-0.92649592,-0.92915012,-1.24755698,-0.04712572,0.42378236,-0.24190265,-0.25214624,-0.81938411,3.02604729,0.26076154,0.32302652,-0.29933129,1.04411283,0,0,0,0,0,-0.69776,-0.54796337,0.98902456,0.77524695,0.96191246,-0.33394174,0.84941542,0,0.45579937,0
ENSG00000123427,-0.68287078,0.03611044,-0.82719377,-0.72275928,1.15906967,-0.21785532,-0.05145112,0.42378236,-0.24190265,-0.00966427,-0.35044183,-0.98381098,-0.34867337,0.31830134,-0.11528754,0.29100397,0,0,-0.10337732,1.02811795,1.02445642,0.88354728,-0.24548392,0.79709221,0.46376947,0.50399711,0.97365982,0.47189853,0,0.45579937,0
ENSG00000150681,-0.67963963,-0.6785259,-0.42757293,-0.51902265,0.31848997,0.84506253,-0.0628828,0.28983289,0.37848549,-0.25214624,-0.4676774,-0.51223329,0.27387614,-0.02978898,0.08825593,0.69192003,-0.68660846,0,-2.44374504,-0.33147305,0.00802291,-0.69776,0.36576815,-1.60855383,-0.58829639,0.10003982,-3.39749205,-0.93934643,0,0.45579937,0
ENSG00000177669,-0.68372109,0.56266514,-0.58180183,-0.72275928,0.4589258,-0.69948997,-0.06462795,0.42378236,-0.24190265,-0.25214624,-0.81938411,-0.2895576,-0.8444708,-0.34327201,-0.56109558,-0.95368894,0,0,-2.26052244,-0.85885661,-2.17319429,-0.69776,0.99686311,-1.60855383,-1.15328017,-1.08849082,0.01742746,-2.11296902,0,0.45579937,0
ENSG00000187699,-0.67615024,-0.61880336,-1.58419302,-0.92649592,2.05867313,1.16476829,-0.05737633,0.42378236,-0.24190265,-0.17131892,0.11850045,-0.59149204,-1.38785645,-1.02950399,-0.61203007,-1.75922969,-0.75774174,0,0,0,0,0.52570211,-0.14131411,0.47389793,0.25150206,0.28074262,0.4094393,0.31312176,1,0.45579937,0.01149425
ENSG00000183401,-0.68370903,-0.23162897,-0.1503681,0.09218727,-0.0621115,0.15167472,-0.0303425,0.42378236,-0.24190265,-0.25214624,1.40809173,-0.4476053,-0.3618528,0.49268531,-0.49853774,-0.45522289,-0.77493291,0,-1.13059425,0.21280975,-0.62206966,-0.69776,-1.04692294,0.7880756,0.36723924,0.37254524,-1.35595968,0.3608843,0,-0.00653867,0
ENSG00000101079,0.31774117,0.27731047,0.74980954,0.49966055,-0.98003267,-0.42960848,0.00961793,0.42378236,-0.24190265,-0.25214624,-0.35044183,-0.78374358,0.76302689,0.56114333,1.0678518,0.99918847,-0.16422947,0,0.79442762,-0.11369616,1.20522141,-0.69776,-0.62334698,0.51319122,0.20084826,0.53541838,-0.79847098,0.28929235,0,0.45579937,0
ENSG00000100815,-0.68372146,-0.20901962,1.7819216,1.11087046,-0.86198516,0.07693831,-0.05174143,0.42378236,-0.24190265,-0.25214624,-0.35044183,-0.73096563,-0.14053431,-0.12256728,0.38967792,0.28596296,-0.70418695,0,0.23176481,-0.80847777,0.4610024,-0.69776,-1.01572601,0.1107948,0.57453053,0.43082287,-1.38978385,0.57997814,1,0.44974863,0.08059211
ENSG00000113645,-0.68264128,0.60048977,1.53693687,1.3146071,-1.0064916,-0.40469634,-0.05427176,0.42378236,-0.24190265,-0.25214624,0.93914945,-0.36972236,0.72120957,0.38275608,0.78487822,0.65656204,-0.35854623,0,0,0,0,-0.69776,0.02902573,0.94038669,0.26032181,0.18677477,0.90691606,0.30841721,1,0.45579937,0
ENSG00000165983,-0.68372146,-1.10855476,-1.60495539,-0.62089097,1.81443689,1.13570413,-0.05339189,0.42378236,-0.24190265,-0.25214624,-0.35044183,-0.03696704,0.3718462,0.14648594,0.75629138,-0.34232321,-0.78132373,0,-0.71007926,-1.08364827,0.29750666,-0.08602718,-0.69473119,0.22354093,0.28137517,0.27364283,0.32087438,0.17985817,0,0.45579937,0
ENSG00000171497,-0.68372146,-0.13845764,-0.63516096,-0.00968105,0.49149063,0.03126605,-0.02609613,0.42378236,-0.24190265,-0.17131892,-0.58491297,0.05116049,0.91074068,0.63685077,0.90247251,0.93994627,-0.78224734,0,0.56692052,-0.98576027,0.49658695,-0.69776,-1.0047431,0.83469499,0.30173585,0.57162271,0.48155887,0.28389209,0,0.45579937,0
ENSG00000164022,-0.68372063,-0.76995046,-0.66062655,-0.31528601,0.58714982,0.79939028,-0.01999735,0.42378236,-0.24190265,-0.25214624,1.29085616,-0.54018326,0.58240743,0.07235563,0.64851037,0.11466429,-0.7884594,0,-0.24856755,-1.48508473,-1.0652214,0.72264183,-1.12406472,-0.02953499,0.57081375,0.47787691,-1.32378648,0.57851368,1,0.45579937,0.09859155
ENSG00000214530,-0.68349764,0.42915271,-0.28153902,-0.41715433,0.07832434,-0.61644951,-0.00186576,0.42378236,-0.24190265,-0.25214624,1.5253273,0.25509683,0.85631266,0.94287065,0.49308602,0.90649619,-0.78653769,0,-0.78745159,-0.80369496,0.80950166,-0.69776,-0.25169958,1.08568146,0.49937508,0.58808772,0.42259379,0.85323752,0,0.45579937,0
ENSG00000231292,0,0,0,0,0,0,-0.06445629,-1.98730798,-0.24190265,-0.25214624,-0.81938411,0,0,0,0,0,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000285953,0,0,0,0,0,0,0,0,-0.24190265,-0.25214624,-0.81938411,1.22357458,1.1108542,0.92776261,1.11092334,1.1106075,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
